!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Sunday, September 20, 2020 15:48:39
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-16.335941,-138.68529
532500000,-12.7553,163.1804
565000000,-13.09368,-114.61833
597500000,-9.290328,14.524087
630000000,-1.0881493,17.053568
662500000,0.35178229,73.155029
695000000,12.830744,108.21195
727500000,16.245777,51.044079
760000000,16.583014,-4.1366324
792500000,17.503328,-72.002144
825000000,17.287746,-169.19688
857500000,17.091333,137.30411
890000000,17.410248,107.50476
922500000,16.790552,46.639141
955000000,16.784916,19.517206
987500000,14.567482,-12.140133
1020000000,16.619518,-26.924925
1052500000,13.03541,-54.55286
1085000000,15.665957,-38.847431
1117500000,12.624534,-16.309958
1150000000,16.464901,-34.563469
1182500000,14.527504,-40.600571
1215000000,16.277138,-1.5125743
1247500000,15.169435,11.078361
1280000000,16.601973,53.452461
1312500000,15.991558,73.051247
1345000000,14.793656,119.52693
1377500000,14.67028,154.34776
1410000000,13.42397,-154.19652
1442500000,15.169378,-120.09683
1475000000,15.240201,-75.290833
1507500000,13.166519,-19.385187
1540000000,13.78034,42.230076
1572500000,13.54671,90.983391
1605000000,13.849542,160.839
1637500000,13.882719,-139.90813
1670000000,13.035567,-82.021507
1702500000,13.330703,-8.3326569
1735000000,13.568995,64.17569
1767500000,13.558027,133.77518
1800000000,13.255393,-146.65128
1832500000,13.377024,-68.382912
1865000000,13.50373,2.44572
1897500000,12.769048,95.286942
1930000000,13.393936,175.76613
1962500000,13.485472,-99.351707
1995000000,12.677006,-12.647241
2027500000,11.951396,74.305885
2060000000,11.372147,166.93005
2092500000,10.498664,-100.92823
2125000000,10.624323,2.960536
2157500000,10.882092,96.263077
2190000000,11.295748,-165.82057
2222500000,10.992033,-74.745583
2255000000,9.9262533,35.285564
2287500000,10.61192,142.03387
2320000000,10.953801,-119.85641
2352500000,9.933404,-21.871658
2385000000,9.9560003,87.51651
2417500000,9.1187515,-167.60173
2450000000,9.0349331,-59.28043
2482500000,8.7402954,47.881863
2515000000,7.3691082,164.11281
2547500000,8.8555117,-77.21489
2580000000,9.7027397,29.511824
2612500000,9.2396421,137.36685
2645000000,7.8708797,-109.14897
2677500000,7.2332172,12.103933
2710000000,8.1478806,133.59752
2742500000,8.8334475,-119.23325
2775000000,6.7634716,-6.1475353
2807500000,6.1973953,141.36455
2840000000,9.1721992,-102.57293
2872500000,9.4771748,9.476778
2905000000,9.1710844,129.14059
2937500000,9.0614357,-114.45728
2970000000,7.9233699,14.147961
3002500000,8.3330812,135.71098
3035000000,7.9177952,-96.521057
3067500000,8.5348749,32.85326
3100000000,8.9357462,150.93948
3132500000,7.9059663,-81.093887
3165000000,8.1951027,51.06636
3197500000,8.3788633,178.89482
3230000000,8.4462299,-53.372063
3262500000,8.4501915,73.952919
3295000000,7.2544889,-160.72511
3327500000,6.5092669,-23.876135
3360000000,6.2100635,109.16714
3392500000,6.0182953,-116.72989
3425000000,6.7051439,19.797756
3457500000,7.031199,149.48831
3490000000,6.9733925,-82.803345
3522500000,5.8553681,55.176361
3555000000,6.2851334,-165.14755
3587500000,6.8335352,-30.849724
3620000000,7.4425483,103.28637
3652500000,7.3321753,-127.31123
3685000000,6.4580035,5.3974047
3717500000,5.4851441,143.66719
3750000000,4.9544616,-73.128983
3782500000,5.2894435,68.091209
3815000000,5.7490802,-151.93031
3847500000,6.0130081,-16.186752
3880000000,6.1636133,119.25523
3912500000,5.4787312,-103.58248
3945000000,4.6344781,38.612309
3977500000,4.4068046,-175.63882
4010000000,4.4490876,-32.283939
4042500000,4.6495266,109.33508
4075000000,4.6377444,-109.45336
4107500000,4.477098,30.027483
4140000000,3.440851,167.00662
4172500000,2.2776709,-42.39674
4205000000,2.3363051,103.45963
4237500000,1.8723764,-109.76305
4270000000,2.2731264,36.996876
4302500000,1.9218093,178.62279
4335000000,1.6646403,-33.090858
4367500000,1.7401516,112.20437
4400000000,1.3580563,-99.133438
4432500000,1.6727509,51.949001
4465000000,1.9095885,-161.60295
4497500000,2.0301518,-15.136471
4530000000,1.5183544,131.37227
4562500000,1.3417512,-78.087585
4595000000,0.79144114,67.457336
4627500000,-0.47984421,-141.42363
4660000000,-1.1043006,15.918359
4692500000,-1.1277795,171.09555
4725000000,-1.0539225,-36.792751
4757500000,-1.1643652,116.49654
4790000000,-1.0750738,-90.416786
4822500000,-0.79379559,62.872417
4855000000,-0.61845416,-145.54517
4887500000,-0.39066306,5.6695542
4920000000,-0.38466945,155.93202
4952500000,-0.70579404,-49.587898
4985000000,-0.68544161,103.74612
5017500000,-1.028383,-100.68507
5050000000,-1.1986927,57.114964
5082500000,-0.83519858,-147.96365
5115000000,-0.91263652,8.4361191
5147500000,-1.1586835,164.3665
5180000000,-1.0834212,-40.003593
5212500000,-1.729075,116.44137
5245000000,-2.1766262,-85.016212
5277500000,-2.0027521,76.998192
5310000000,-1.5645218,-126.23291
5342500000,-1.8971386,30.295681
5375000000,-1.7298501,-171.99533
5407500000,-1.5018965,-11.936554
5440000000,-0.78109151,142.67393
5472500000,-0.33447486,-63.848534
5505000000,-0.71000779,90.157806
5537500000,-1.1247897,-111.94085
5570000000,-0.61265951,48.864662
5602500000,-0.29020721,-154.814
5635000000,0.13350512,0.41992387
5667500000,0.10475302,157.96695
5700000000,0.27848315,-46.197109
5732500000,0.23088002,110.24553
5765000000,0.081115387,-92.395767
5797500000,-0.27951193,63.368275
5830000000,-1.4194063,-140.03191
5862500000,-2.4450033,25.277187
5895000000,-3.2304919,-165.88522
5927500000,-2.3384321,-0.014907626
5960000000,-1.741879,164.35687
5992500000,-0.71384138,-39.348228
6025000000,-0.68834472,113.97549
6057500000,-1.2486881,-87.796219
6090000000,-1.5193596,70.700554
6122500000,-1.7345901,-129.0759
6155000000,-1.9754002,31.019819
6187500000,-2.4123504,-169.08803
6220000000,-2.7428329,-10.245049
6252500000,-3.3730872,154.86591
6285000000,-3.3407145,-43.767464
6317500000,-3.2641199,119.43977
6350000000,-3.6797831,-82.241592
6382500000,-4.2856445,79.475136
6415000000,-5.0041399,-114.54172
6447500000,-5.5097289,53.652794
6480000000,-5.416667,-141.18385
6512500000,-5.576767,24.374556
6545000000,-6.0183711,-168.01071
6577500000,-6.0670419,-3.7186422
6610000000,-6.7448902,166.49214
6642500000,-6.5897541,-21.161747
6675000000,-5.2256575,144.59425
6707500000,-5.1108279,-52.874813
6740000000,-5.4131651,109.94024
6772500000,-5.302773,-85.712883
6805000000,-5.2162485,80.065689
