!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Thursday, August 20, 2020 15:31:35
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,2.4854445,-75.81723
532500000,-7.223413,-20.432812
565000000,-14.435587,134.98825
597500000,-1.8666331,-176.69148
630000000,2.139642,-60.118389
662500000,6.4387093,-4.9756927
695000000,15.141626,24.493498
727500000,16.694529,-14.190291
760000000,17.201948,-61.520107
792500000,17.655399,-103.75105
825000000,17.475597,-177.52126
857500000,17.838932,135.22714
890000000,17.867441,97.604012
922500000,17.659576,65.787178
955000000,17.94096,40.522251
987500000,17.862999,-0.14013079
1020000000,17.881451,5.7283654
1052500000,17.222292,15.185364
1085000000,17.794029,-10.226546
1117500000,16.771057,25.665958
1150000000,17.759996,5.8110118
1182500000,17.144012,29.627588
1215000000,17.747454,45.924896
1247500000,17.773674,61.512779
1280000000,17.818834,114.31358
1312500000,17.50399,143.13988
1345000000,17.675024,-162.23053
1377500000,17.469238,-124.17667
1410000000,16.061041,-53.774044
1442500000,17.453375,-13.788827
1475000000,17.329807,48.480148
1507500000,17.489273,104.9587
1540000000,17.495573,151.69554
1572500000,17.282879,-147.73642
1605000000,17.354099,-73.648163
1637500000,17.220152,-9.0882301
1670000000,16.993368,63.169113
1702500000,17.071777,137.20651
1735000000,16.946945,-141.47331
1767500000,16.793707,-63.054817
1800000000,16.719036,18.875082
1832500000,16.734533,109.00459
1865000000,16.690571,-173.6472
1897500000,16.632427,-73.204773
1930000000,16.695738,16.059645
1962500000,16.597944,103.39603
1995000000,16.565018,-157.46611
2027500000,16.445454,-64.565117
2060000000,16.390045,36.590542
2092500000,16.196672,133.52097
2125000000,16.100853,-113.72811
2157500000,16.183386,-12.823465
2190000000,16.164759,86.759491
2222500000,15.927051,-167.10855
2255000000,15.803826,-50.535282
2287500000,15.898281,61.521706
2320000000,15.982383,163.75426
2352500000,15.77373,-89.43782
2385000000,15.978141,26.07559
2417500000,15.948483,135.23666
2450000000,15.861173,-112.08749
2482500000,15.68749,-1.0846394
2515000000,15.422375,123.78643
2547500000,15.481956,-122.1456
2580000000,15.480132,-2.7762461
2612500000,15.173717,115.15469
2645000000,14.606596,-120.28874
2677500000,14.658998,10.385486
2710000000,14.892938,129.8174
2742500000,14.916417,-110.80881
2775000000,14.765083,9.041934
2807500000,14.627285,138.71379
2840000000,14.640804,-98.013054
2872500000,14.640031,27.071102
