!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Thursday, August 20, 2020 15:33:02
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,0.11477011,-88.610481
532500000,-8.9353704,-21.978815
565000000,-17.550377,113.4631
597500000,-5.3466253,163.68317
630000000,-3.0581481,-87.802902
662500000,4.6219521,-21.334742
695000000,12.80499,1.115891
727500000,11.831014,-31.357048
760000000,15.482431,-37.53603
792500000,16.923073,-98.40007
825000000,16.70952,-175.31555
857500000,17.780903,126.14808
890000000,17.73756,90.123497
922500000,17.613462,51.927696
955000000,17.768322,26.185688
987500000,17.635656,-15.284807
1020000000,17.826509,-18.420099
1052500000,16.243921,-6.5211649
1085000000,17.752949,-26.998537
1117500000,15.672095,-5.790967
1150000000,17.749104,-12.968384
1182500000,15.965226,1.9134171
1215000000,17.706015,19.347809
1247500000,17.287664,37.178043
1280000000,17.67206,96.528404
1312500000,17.27422,113.22766
1345000000,17.476284,172.63248
1377500000,17.174564,-161.54964
1410000000,13.283166,-103.58485
1442500000,16.894348,-38.508186
1475000000,17.05624,6.2772441
1507500000,17.081976,59.555508
1540000000,16.953249,110.37049
1572500000,15.501058,166.46614
1605000000,16.641527,-109.38784
1637500000,16.202444,-50.839142
1670000000,14.999898,19.40889
1702500000,14.996722,95.572807
1735000000,13.315649,171.86224
1767500000,11.499166,-91.900215
1800000000,14.002946,-9.0563507
1832500000,13.9648,70.062668
1865000000,13.981984,149.89117
1897500000,14.411117,-119.88679
1930000000,13.116549,-40.711922
1962500000,11.609426,47.268555
1995000000,10.735026,142.37102
2027500000,7.7774057,-130.49088
2060000000,4.9686294,-23.860924
2092500000,3.702404,86.910316
2125000000,4.545248,-146.21661
2157500000,4.2641082,-44.100517
2190000000,4.961596,61.886677
2222500000,5.1830215,159.77516
2255000000,2.5029092,-93.75547
2287500000,1.2282826,17.234573
2320000000,-0.9303118,119.34961
2352500000,-9.3106766,-133.98886
2385000000,-17.617844,-27.214062
2417500000,-7.0575628,-79.033615
2450000000,1.8451438,10.45713
2482500000,6.1408978,103.71758
2515000000,7.6492343,-159.76082
2547500000,7.2777538,-54.738651
2580000000,7.3300362,61.66333
2612500000,7.6041007,173.54593
2645000000,5.5296345,-60.627163
2677500000,6.2495728,69.85862
2710000000,7.7834811,-161.22993
2742500000,9.6273785,-42.397995
2775000000,9.6785107,75.373299
2807500000,9.9161587,-150.11464
2840000000,11.87656,-29.745762
2872500000,12.623333,89.399933
2905000000,12.82288,-151.01962
2937500000,12.781278,-30.537971
2970000000,12.240605,102.53741
3002500000,12.435696,-131.58073
3035000000,12.983704,-7.5296407
3067500000,12.174365,117.13447
3100000000,10.924282,-111.74297
3132500000,9.5503044,33.056889
3165000000,10.129371,175.00716
3197500000,10.614544,-49.720963
3230000000,10.650788,86.396538
3262500000,11.117738,-134.9678
3295000000,11.23205,-2.8286698
3327500000,11.382223,136.81445
3360000000,11.753512,-83.955948
3392500000,12.311108,47.425827
3425000000,12.737922,179.38983
3457500000,12.591985,-50.88847
3490000000,12.529687,84.804337
3522500000,12.101995,-135.93312
3555000000,12.027459,4.9492245
3587500000,11.989096,142.70695
3620000000,11.973006,-80.027443
3652500000,11.661805,57.461971
3685000000,10.979332,-160.62401
3717500000,10.631312,-17.271769
3750000000,9.8480291,127.79695
3782500000,9.4514456,-86.285126
3815000000,9.4737167,59.723351
3847500000,9.3869553,-158.2883
3880000000,9.0631208,-16.90398
3912500000,8.0340929,126.71135
3945000000,6.9464631,-81.316338
3977500000,6.9384246,68.055122
4010000000,6.6091661,-144.45984
4042500000,6.3915939,2.2501619
4075000000,6.0216346,148.6969
4107500000,5.1249523,-65.363998
4140000000,3.6900301,85.23381
4172500000,3.5074465,-117.68421
4205000000,3.4783869,28.03141
4237500000,2.1144509,178.40146
4270000000,1.4695957,-23.262602
4302500000,1.7666488,131.6019
4335000000,2.1778457,-76.700073
4367500000,2.1608503,70.111519
4400000000,1.3507147,-138.95877
4432500000,1.1821684,13.962247
4465000000,1.1865608,164.03015
4497500000,0.32015988,-50.079571
4530000000,-1.1459727,100.15357
4562500000,-2.4932506,-104.49807
