!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Sunday, September 20, 2020 15:33:46
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-9.6595716,-133.83284
532500000,-10.115777,-96.802406
565000000,-7.7871647,-14.527179
597500000,1.1019919,56.638832
630000000,4.6288624,92.318306
662500000,7.5152502,131.27544
695000000,15.083041,-167.33711
727500000,17.916973,114.95314
760000000,18.084721,65.313774
792500000,17.881329,13.288856
825000000,17.5525,-81.229347
857500000,17.916889,-137.48254
890000000,17.924299,-160.86165
922500000,17.601635,146.56062
955000000,17.939386,115.32352
987500000,17.79459,81.633118
1020000000,17.75672,67.448898
1052500000,15.949456,63.699848
1085000000,17.566196,52.674774
1117500000,15.108059,52.620445
1150000000,17.081512,79.278946
1182500000,16.741617,83.364639
1215000000,17.429375,99.009949
1247500000,16.909197,108.82716
1280000000,15.888547,164.98875
1312500000,15.716441,-159.77238
1345000000,15.600204,-111.89105
1377500000,15.534987,-81.614616
1410000000,13.415184,-30.2094
1442500000,14.827746,20.611046
1475000000,13.911137,67.941589
1507500000,14.601993,141.86746
1540000000,15.191787,-175.26775
1572500000,13.906072,-127.59112
1605000000,14.18716,-52.236446
1637500000,13.443689,2.8142083
1670000000,10.946505,75.587227
1702500000,12.175114,148.82698
1735000000,11.269291,-130.06596
1767500000,10.795043,-62.224171
1800000000,11.507948,29.174194
1832500000,12.138206,109.60149
1865000000,11.972919,-175.87299
1897500000,12.24008,-88.871712
1930000000,12.337687,-6.8482189
1962500000,11.996399,76.602638
1995000000,10.749883,164.1153
2027500000,9.5548286,-106.79239
2060000000,9.2239246,-14.679745
2092500000,6.7407103,73.141754
2125000000,4.0005841,167.34123
2157500000,2.150912,-76.595711
2190000000,3.2834487,19.14183
2222500000,0.89853626,111.43984
2255000000,-2.8557785,-137.40334
2287500000,-2.1051228,-23.813656
2320000000,-6.4731698,78.601425
2352500000,-7.3077435,-173.72884
2385000000,-20.723116,-97.805275
2417500000,-16.728588,-124.19177
2450000000,-6.4757318,-39.058044
2482500000,-3.0913804,68.054688
2515000000,-0.7178371,178.01337
2547500000,1.9152784,-70.885483
2580000000,3.923985,31.855196
2612500000,3.6408684,137.46999
2645000000,2.7823603,-96.870346
