!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Thursday, August 20, 2020 15:17:15
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,0.37395093,-84.771187
532500000,-7.0103974,-41.240982
565000000,-10.216852,85.218346
597500000,0.16270939,165.42101
630000000,3.6066084,-99.954811
662500000,8.6769438,-50.048328
695000000,14.055799,-25.329218
727500000,17.738686,-66.096237
760000000,17.717417,-114.95007
792500000,17.518782,-171.69763
825000000,17.076195,114.03927
857500000,17.529543,84.902992
890000000,17.194374,68.886093
922500000,17.774979,0.35711777
955000000,17.859711,-21.321348
987500000,17.214201,-45.965565
1020000000,17.916941,-62.888004
1052500000,16.197369,-44.420452
1085000000,17.789986,-83.86731
1117500000,15.531069,-49.23008
1150000000,17.57172,-61.614693
1182500000,15.806411,-27.078381
1215000000,17.460926,-18.665686
1247500000,16.743433,18.977997
1280000000,17.113276,61.698071
1312500000,16.198704,101.08981
1345000000,17.087547,146.99791
1377500000,16.561441,-169.35989
1410000000,15.060236,-115.78487
1442500000,17.02441,-68.907898
1475000000,17.062887,-15.556596
1507500000,17.094324,29.390663
1540000000,16.848938,86.879997
1572500000,16.604622,139.02412
1605000000,16.735058,-152.94492
1637500000,15.96182,-80.740463
1670000000,16.171793,-20.755793
1702500000,14.618384,51.691166
1735000000,13.570594,141.11536
1767500000,11.392781,-133.48729
1800000000,12.714661,-36.487667
1832500000,15.574183,49.342064
1865000000,16.06312,100.29249
1897500000,13.922183,-160.46545
1930000000,14.181395,-70.773987
1962500000,13.49838,9.9914732
1995000000,12.310018,98.809685
2027500000,9.1948404,-160.51111
2060000000,9.467495,-55.452194
2092500000,7.9454565,33.25214
2125000000,8.2140627,170.50868
2157500000,10.632984,-89.205627
2190000000,11.51848,-11.60598
2222500000,7.6578074,83.743164
2255000000,4.8107519,-164.65514
2287500000,4.7743235,-60.194233
2320000000,-2.1571343,27.627047
2352500000,-5.7141509,175.60635
2385000000,-10.981574,-60.827671
2417500000,-9.0589781,152.53825
2450000000,-1.5372375,-86.250771
2482500000,2.7601819,23.867584
2515000000,5.2797403,139.56171
2547500000,7.911448,-115.68345
2580000000,7.8691888,-8.4894152
2612500000,7.9696603,113.09556
2645000000,9.0864429,-127.40389
2677500000,10.578865,-13.574605
2710000000,10.765234,98.946831
2742500000,10.560548,-140.13968
2775000000,10.97451,-20.986563
2807500000,10.781355,104.5881
2840000000,11.187569,-132.38379
2872500000,11.594874,-8.2092752
2905000000,12.08519,115.08424
2937500000,12.107769,-126.88585
2970000000,11.440156,4.0768027
3002500000,11.159432,128.78485
3035000000,11.052117,-100.16475
3067500000,11.109223,25.374722
3100000000,10.035151,152.38048
3132500000,9.1991692,-73.034416
3165000000,7.8527265,59.898273
3197500000,6.0480852,-156.3349
3230000000,6.6923914,-7.5316095
3262500000,7.9276314,132.46194
3295000000,8.6858788,-94.584373
3327500000,9.1903811,40.50074
3360000000,9.0741081,173.06764
3392500000,8.6252337,-51.506798
3425000000,8.7598314,88.210869
3457500000,8.7996492,-132.92676
3490000000,9.168623,1.9551735
3522500000,8.1000061,141.14674
3555000000,8.3081741,-75.741264
3587500000,8.5295076,64.904945
