!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Thursday, August 20, 2020 15:27:21
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-1.2518315,-91.761261
532500000,-8.3974581,-33.591888
565000000,-12.038755,94.089767
597500000,-1.388227,166.78571
630000000,3.385848,-91.929596
662500000,8.2678251,-40.412701
695000000,14.289243,-9.4045725
727500000,17.485262,-51.443832
760000000,17.624815,-91.533676
792500000,17.545795,-144.70155
825000000,17.547775,131.14069
857500000,17.991079,88.616219
890000000,17.740074,63.73885
922500000,17.706274,10.752791
955000000,17.901537,-9.1828804
987500000,17.796528,-45.082191
1020000000,17.865749,-53.356579
1052500000,16.898031,-31.838326
1085000000,17.76232,-64.555618
1117500000,16.864916,-33.955029
1150000000,17.734392,-43.415222
1182500000,17.301054,-20.282486
1215000000,17.714235,-4.4649887
1247500000,17.689924,14.800164
1280000000,17.520704,66.05529
1312500000,17.228142,105.57237
1345000000,17.554195,147.11957
1377500000,17.164003,-166.84218
1410000000,15.953376,-115.68863
1442500000,17.302605,-61.452503
1475000000,17.327497,-12.150343
1507500000,17.277586,49.243481
1540000000,17.400595,103.37379
1572500000,17.321888,150.83519
1605000000,17.284765,-131.40825
1637500000,17.21599,-66.207985
1670000000,16.927896,-3.1305702
1702500000,16.988953,73.927536
1735000000,16.960617,148.65593
1767500000,16.369207,-128.06358
1800000000,16.581493,-44.553665
1832500000,16.756353,35.473618
1865000000,16.547426,114.55658
1897500000,16.586693,-147.42372
1930000000,16.571211,-60.726059
1962500000,16.440952,27.410633
1995000000,16.460094,126.09221
2027500000,16.393549,-144.08038
2060000000,16.30752,-48.179546
2092500000,16.024967,50.967464
2125000000,16.029766,157.95387
2157500000,15.999765,-101.15728
2190000000,15.897058,0.77081019
2222500000,15.646783,99.856926
2255000000,15.146323,-139.67212
2287500000,15.451776,-30.837204
2320000000,15.508265,75.352798
2352500000,15.336708,179.38878
2385000000,15.409931,-61.736538
2417500000,15.652319,46.647667
2450000000,15.589104,153.03928
2482500000,15.388177,-95.224289
2515000000,14.930073,29.099342
2547500000,15.211496,141.75232
2580000000,15.234543,-101.16556
2612500000,14.969126,11.081739
2645000000,14.217152,136.05888
2677500000,14.402044,-95.548996
2710000000,14.685066,20.753929
2742500000,14.649143,137.20665
2775000000,14.359704,-99.867241
2807500000,14.342518,28.708559
2840000000,14.450623,146.97273
2872500000,14.293772,-88.973831
2905000000,13.811316,38.736172
2937500000,13.3274,165.06308
2970000000,12.714138,-55.318405
3002500000,12.380393,74.392464
3035000000,12.165924,-150.64256
3067500000,12.214575,-14.006986
3100000000,12.615941,114.92866
3132500000,12.323023,-110.47478
3165000000,12.260983,26.661432
3197500000,12.724648,159.502
3230000000,12.789374,-70.659897
3262500000,12.686043,62.59021
3295000000,11.93118,-163.83058
3327500000,11.312366,-23.042929
3360000000,11.015406,120.31239
3392500000,11.149136,-100.63576
3425000000,11.688736,35.843895
3457500000,11.309741,171.27104
3490000000,11.40556,-50.501083
3522500000,10.787292,88.115906
3555000000,10.48309,-126.34932
3587500000,10.747856,15.213621
3620000000,10.83236,152.99911
3652500000,10.551963,-66.354645
3685000000,10.005939,76.532875
3717500000,9.8763103,-136.6546
3750000000,10.011657,7.6474524
3782500000,9.8614883,150.18513
3815000000,9.9424706,-61.989555
3847500000,10.122932,78.635948
3880000000,9.8662977,-139.22072
3912500000,9.3939724,5.5754395
3945000000,8.5065527,156.20178
3977500000,8.7234612,-52.073967
4010000000,8.8661966,93.117874
4042500000,8.4939737,-117.95076
4075000000,8.7935028,26.140966
4107500000,8.090992,173.86426
4140000000,7.7621026,-35.733803
4172500000,7.265264,115.89304
4205000000,7.2716966,-93.373238
4237500000,6.9657011,56.35524
4270000000,6.7798691,-148.36366
4302500000,7.2092562,1.1386416
4335000000,6.9511514,150.96437
4367500000,6.7683897,-57.826458
4400000000,6.2442513,96.32476
4432500000,6.264617,-107.06081
4465000000,6.6275845,46.499409
4497500000,6.648869,-163.69026
4530000000,6.4054294,-11.281061
4562500000,6.1868453,143.02473
4595000000,5.6576614,-63.526428
4627500000,4.9633808,94.049347
4660000000,4.1582012,-106.01485
4692500000,3.8698223,55.571938
4725000000,3.9062943,-142.13185
4757500000,4.2407026,17.602568
4790000000,4.8700199,176.9288
4822500000,5.5074968,-29.756603
4855000000,5.6063223,124.18833
4887500000,5.4809494,-81.583656
4920000000,4.9467525,76.158585
4952500000,4.3538127,-121.52491
4985000000,4.3676744,38.564838
5017500000,4.172555,-160.1631
5050000000,3.9094019,1.7356941
5082500000,4.1064062,162.55025
5115000000,3.9668849,-35.063393
5147500000,3.8783636,125.63435
5180000000,3.8239567,-71.525055
5212500000,3.8376448,91.148155
5245000000,3.9106679,-104.82867
5277500000,4.6501465,55.616154
5310000000,4.8453441,-148.13336
5342500000,4.0990248,12.349002
5375000000,3.9932933,174.39059
5407500000,3.6560862,-18.454927
5440000000,4.0423961,142.84392
5472500000,4.4145708,-56.270271
5505000000,4.079186,104.60902
5537500000,3.7195992,-91.917786
5570000000,3.8715854,73.951828
5602500000,3.7941079,-122.47252
5635000000,4.095871,40.457359
5667500000,4.2315664,-155.94191
5700000000,4.4077725,5.8030224
5732500000,4.2834778,165.97626
5765000000,4.1177502,-32.407238
5797500000,3.3896601,130.28517
5830000000,2.2639165,-65.48674
5862500000,1.3096551,107.87996
5895000000,0.62589544,-78.219398
5927500000,1.5586705,93.31601
5960000000,2.1388953,-98.042801
5992500000,2.642725,62.617168
6025000000,2.8535404,-134.42694
6057500000,2.5488803,29.359339
6090000000,2.4877267,-166.83133
6122500000,2.1651044,-1.6667486
6155000000,1.7442054,164.45349
6187500000,1.0670028,-27.698061
6220000000,0.84129256,140.69966
6252500000,0.451989,-46.646648
6285000000,0.71079099,120.13937
6317500000,0.52411866,-71.528244
6350000000,0.23496921,97.548683
6382500000,-0.01743472,-93.524559
6415000000,-0.25285736,78.700562
6447500000,-0.62059909,-109.85448
6480000000,-0.34365746,62.596493
6512500000,0.051621668,-127.20959
6545000000,-0.064358324,41.606163
6577500000,-0.15254752,-149.12086
6610000000,-0.35176796,22.541769
6642500000,-0.65162277,-165.96956
6675000000,-0.37317488,5.1999516
6707500000,-0.5212639,176.20892
6740000000,-0.75116271,-11.576687
6772500000,-0.35890773,159.2236
6805000000,-0.083468534,-29.503624
6837500000,0.13727775,136.64511
6870000000,0.31667486,-54.290806
6902500000,0.28710154,112.13328
6935000000,-0.056335844,-80.094528
6967500000,-0.33683825,89.256554
7000000000,-0.63788438,-102.85574
END

