!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Thursday, August 20, 2020 15:29:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-11.071217,-112.09447
532500000,-16.735441,-22.69314
565000000,-17.223219,58.503017
597500000,-7.2867589,150.79482
630000000,-3.0995462,-152.79915
662500000,-6.3775883,-128.10103
695000000,4.7025561,-4.2161169
727500000,7.1943026,-53.35487
760000000,5.0869021,-34.970272
792500000,13.349968,-90.58226
825000000,16.442766,167.17328
857500000,17.476929,126.77579
890000000,17.556871,84.876755
922500000,17.554996,7.5859947
955000000,17.267559,3.8810079
987500000,15.920047,-38.056469
1020000000,17.587902,-47.28336
1052500000,15.400924,-33.956505
1085000000,17.48756,-65.349098
1117500000,14.448316,-38.312344
1150000000,17.322721,-45.227177
1182500000,16.338654,-24.714825
1215000000,17.297693,-16.141796
1247500000,16.321358,15.269354
1280000000,16.66329,65.74733
1312500000,16.178801,104.76079
1345000000,16.857582,145.25288
1377500000,16.068907,-171.05157
1410000000,14.689041,-121.75265
1442500000,16.462944,-65.953888
1475000000,17.161757,-16.35594
1507500000,17.278809,26.27862
1540000000,17.251566,73.533119
1572500000,17.025549,116.39353
1605000000,16.807304,-166.54939
1637500000,16.404398,-99.330223
1670000000,16.21909,-36.071735
1702500000,15.797812,35.305611
1735000000,15.629369,115.82034
1767500000,13.850568,178.18925
1800000000,13.133785,-87.474579
1832500000,13.313878,0.41896227
1865000000,13.505072,76.168274
1897500000,11.534301,171.51213
1930000000,11.05693,-98.120407
1962500000,10.603592,-0.57081807
1995000000,11.745165,101.44559
2027500000,12.624123,-172.5175
2060000000,12.733871,-84.673363
2092500000,11.836427,-2.0036411
2125000000,8.3868141,100.30911
2157500000,8.0590563,-154.16071
2190000000,7.738493,-67.429817
2222500000,3.5667892,24.467831
2255000000,-0.32456306,129.54265
2287500000,-2.8287826,-98.818291
2320000000,-7.9619365,-2.4777412
2352500000,-15.478928,94.388023
2385000000,-4.6922283,-21.604946
2417500000,0.51270425,86.116379
2450000000,0.80139261,-172.26561
2482500000,1.8753085,-56.076252
2515000000,1.7651637,68.485741
2547500000,4.2014227,-172.74956
2580000000,5.3471313,-56.416595
2612500000,5.9735332,56.548889
2645000000,4.6009407,-177.8154
2677500000,7.8981256,-55.69854
2710000000,8.8408833,55.911873
2742500000,9.5887604,168.03391
2775000000,8.7249231,-81.259018
2807500000,7.5573826,50.206512
2840000000,8.6164846,171.74757
2872500000,8.6048756,-67.055016
2905000000,7.658649,58.523888
2937500000,7.7747307,-173.37657
2970000000,7.3948669,-39.192013
3002500000,8.4992924,87.313789
3035000000,8.7438564,-148.15944
3067500000,8.4645147,-22.57692
3100000000,7.8057542,101.9046
3132500000,6.579155,-121.70326
3165000000,7.0021491,12.518562
3197500000,6.3776255,136.8708
3230000000,4.5780149,-89.614403
3262500000,3.0942686,59.448368
3295000000,3.2013884,-159.36954
3327500000,3.9507298,-13.749973
3360000000,4.7806678,126.78118
3392500000,6.0668826,-98.20015
3425000000,6.7901702,33.421532
3457500000,6.167469,166.72075
3490000000,6.3999863,-53.058884
3522500000,6.4133124,84.627014
3555000000,6.9161282,-138.0526
3587500000,7.2245812,-4.3329892
3620000000,6.6097035,126.62505
3652500000,4.9024277,-97.018631
3685000000,3.2063682,49.120472
3717500000,2.9892645,-160.12776
3750000000,2.7160423,-14.079586
3782500000,3.3172953,136.86632
3815000000,4.6248546,-79.529648
3847500000,5.2258153,58.722294
3880000000,5.8071818,-161.05363
3912500000,5.937459,-25.257669
3945000000,5.1594739,115.20937
3977500000,4.4394326,-104.26146
4010000000,3.4263556,41.881893
4042500000,3.0729043,-171.92415
4075000000,2.6049213,-31.640141
4107500000,0.62615794,112.57019
4140000000,-0.52269614,-96.776108
4172500000,-2.3806245,51.482998
4205000000,-3.5128541,-146.06499
4237500000,-3.4645555,8.5989733
4270000000,-3.2477565,167.0126
4302500000,-1.8477879,-43.067822
4335000000,-1.2820423,99.950005
4367500000,-1.632382,-118.88734
4400000000,-2.5996106,29.688866
4432500000,-2.8814058,178.77832
4465000000,-3.3134482,-38.009758
4497500000,-5.159575,100.8146
4530000000,-8.7869415,-113.57691
