!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Sunday, September 20, 2020 15:40:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-11.314673,-159.00461
532500000,-13.136424,-135.08972
565000000,-12.142578,-46.085178
597500000,-3.7681959,32.754452
630000000,0.81835693,50.644505
662500000,6.1862106,99.295906
695000000,15.087701,135.50578
727500000,17.533758,70.1427
760000000,17.367571,22.848185
792500000,17.611855,-44.606697
825000000,17.416864,-137.14894
857500000,17.594536,173.60364
890000000,17.520071,146.88147
922500000,17.523987,80.656807
955000000,17.601936,54.134483
987500000,16.842381,17.68712
1020000000,17.533367,3.96594
1052500000,15.041632,-10.804895
1085000000,17.038494,-13.033689
1117500000,14.742163,5.582231
1150000000,17.108124,-5.1019244
1182500000,14.86457,1.5321977
1215000000,16.851227,32.926777
1247500000,16.146736,46.011215
1280000000,16.656645,88.170547
1312500000,15.821321,114.5771
1345000000,15.907214,166.04295
1377500000,15.550241,-166.86816
1410000000,14.620203,-124.44585
1442500000,14.804204,-70.851677
1475000000,15.396708,-28.791018
1507500000,14.792937,36.862236
1540000000,15.028461,85.657974
1572500000,14.977463,133.16771
1605000000,15.004935,-157.39891
1637500000,14.765202,-98.824051
1670000000,12.578706,-35.140472
1702500000,13.575262,37.646458
1735000000,13.249352,109.09438
1767500000,12.679859,177.77248
1800000000,12.703422,-96.704781
1832500000,12.443589,-17.278528
1865000000,11.891578,61.751999
1897500000,12.481412,153.45389
1930000000,13.156095,-124.31958
1962500000,12.999135,-39.818211
1995000000,11.773625,53.340092
2027500000,11.528287,144.68169
2060000000,11.685764,-123.18591
2092500000,10.797524,-28.943037
2125000000,10.998755,68.639435
2157500000,10.711807,165.79755
2190000000,10.91869,-97.388145
2222500000,10.027507,-0.83980834
2255000000,10.031125,113.96462
2287500000,10.571604,-139.74959
2320000000,10.637687,-38.470417
2352500000,10.183823,65.736862
2385000000,11.278453,178.42154
2417500000,11.45792,-79.399094
2450000000,11.164216,26.956612
2482500000,11.197492,134.92653
2515000000,11.089993,-108.91306
2547500000,11.981715,-3.4777987
2580000000,11.463011,107.69055
2612500000,11.529756,-141.69508
2645000000,10.244238,-31.967434
2677500000,10.144488,92.321671
2710000000,10.727485,-148.25423
2742500000,11.557997,-34.735729
2775000000,11.475963,74.616524
2807500000,10.34721,-164.54544
2840000000,10.367916,-46.18956
2872500000,9.9432163,75.989586
2905000000,9.3704882,-161.58954
2937500000,8.9443703,-38.221554
2970000000,7.8420959,90.764771
3002500000,7.836863,-140.87679
3035000000,7.9381285,-11.238357
3067500000,8.3994761,116.85048
3100000000,8.4172401,-117.90192
3132500000,8.0669317,13.643022
3165000000,8.531354,146.36467
3197500000,9.204875,-85.976295
3230000000,9.4952793,39.126507
3262500000,9.1324835,166.08614
3295000000,8.1823549,-64.181496
3327500000,7.3336635,71.159592
3360000000,7.4447608,-151.04231
3392500000,7.7981577,-18.360909
3425000000,8.5079498,114.75813
3457500000,8.3175354,-115.52055
3490000000,8.0860329,17.108965
3522500000,7.6257391,151.91245
3555000000,7.5101295,-71.850105
3587500000,7.5199594,63.870731
3620000000,7.6258707,-160.45383
3652500000,7.5104504,-26.242136
3685000000,6.9716382,108.7099
3717500000,6.5259709,-113.38048
3750000000,6.0867233,27.769932
3782500000,6.2884636,168.91797
3815000000,6.524941,-50.904732
3847500000,6.5651312,86.040916
3880000000,6.6586246,-136.20651
3912500000,6.0046473,0.56526566
3945000000,4.6012378,143.65379
3977500000,4.1892872,-66.482773
4010000000,4.2358327,81.497459
4042500000,5.0083332,-137.27148
4075000000,4.660213,1.1048412
4107500000,4.1679206,143.05675
4140000000,2.9534402,-75.309853
4172500000,2.0673883,76.239616
4205000000,1.8112546,-136.86116
4237500000,1.902072,14.319352
4270000000,2.8647561,160.61829
4302500000,2.7624161,-57.349457
4335000000,2.5000336,88.031151
4367500000,1.8778292,-127.91833
4400000000,1.0526872,26.918684
4432500000,1.6036797,179.46832
4465000000,1.9989285,-31.018112
4497500000,1.9799792,116.43252
4530000000,2.0155036,-96.297256
4562500000,1.4464914,51.348656
4595000000,0.65062636,-159.7948
4627500000,-0.50729042,-4.1799932
4660000000,-0.75524712,154.90076
4692500000,-0.39943823,-51.402466
4725000000,-0.36078268,103.10826
4757500000,0.14473011,-101.79242
4790000000,0.49120441,49.885933
4822500000,0.73967165,-157.38731
4855000000,0.79329044,-5.9795156
