!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Sunday, September 20, 2020 15:40:53
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-12.595699,-175.65439
532500000,-14.499751,-171.42999
565000000,-10.067824,-97.444626
597500000,-13.960319,-14.544384
630000000,-1.1097368,26.992506
662500000,4.0652266,77.658958
695000000,13.604795,120.12884
727500000,17.366772,52.74012
760000000,17.356295,2.4412417
792500000,17.265783,-66.399879
825000000,17.076448,-162.86234
857500000,17.404324,149.78358
890000000,17.335228,118.32666
922500000,16.87154,55.060848
955000000,17.13138,36.977917
987500000,16.092043,-6.0472069
1020000000,16.722775,-22.562052
1052500000,13.28661,-37.284203
1085000000,15.717626,-40.141891
1117500000,11.932254,-20.785091
1150000000,15.809994,-20.866423
1182500000,13.038838,-28.569736
1215000000,15.704592,8.9350929
1247500000,14.189795,18.568104
1280000000,14.855089,58.246063
1312500000,13.358445,89.169716
1345000000,13.122463,143.50128
1377500000,14.095294,172.79497
1410000000,12.626639,-145.88159
1442500000,13.490829,-99.290466
1475000000,14.157393,-60.402657
1507500000,13.434027,5.310811
1540000000,13.486276,45.551754
1572500000,12.635088,91.249016
1605000000,12.468195,155.87219
1637500000,11.120017,-147.05727
1670000000,7.9856234,-76.901176
1702500000,9.2870617,-0.8252542
1735000000,9.7078714,74.277496
1767500000,9.0075769,135.78253
1800000000,9.0262899,-137.96214
1832500000,9.400835,-60.020447
1865000000,8.9791985,8.0835285
1897500000,8.8506021,102.26587
1930000000,9.4773827,-178.36656
1962500000,8.842308,-102.82909
1995000000,6.9952245,-17.354624
2027500000,5.1912322,66.790634
2060000000,3.8843775,167.24796
2092500000,3.536195,-103.97343
2125000000,1.1262282,-7.8775511
2157500000,0.37537998,97.65654
2190000000,-0.020208314,-172.63408
2222500000,-3.687602,-71.070076
2255000000,-4.244288,45.391567
2287500000,-4.8241863,136.70068
2320000000,-6.7476134,-137.01132
2352500000,-13.114688,-69.692047
2385000000,-12.38394,-75.502632
2417500000,-6.7734118,-8.8969765
2450000000,-2.4869936,81.606094
2482500000,-1.3183287,-175.56546
2515000000,1.3146122,-66.226768
2547500000,3.336354,21.553745
2580000000,1.0437746,121.13649
2612500000,0.62540877,-126.05295
2645000000,-1.8748889,-13.4533
