!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Thursday, August 20, 2020 15:37:28
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-10.366322,-86.350883
532500000,-18.384346,-85.073486
565000000,-34.893517,14.087167
597500000,-11.36344,137.80577
630000000,-6.9773412,-118.86121
662500000,-1.9184773,-82.708458
695000000,3.780689,-40.765152
727500000,8.8578711,-80.974075
760000000,11.042849,-142.39754
792500000,9.7510586,179.9391
825000000,8.3524256,87.754814
857500000,10.362141,34.306618
890000000,12.635938,4.2334671
922500000,7.2390122,-28.505312
955000000,9.9603167,-49.989315
987500000,10.316837,-81.689957
1020000000,13.042344,-78.523117
1052500000,8.7511501,-87.696709
1085000000,14.915301,-103.74086
1117500000,10.128345,-97.089516
1150000000,15.726345,-101.31844
1182500000,11.576883,-101.95168
1215000000,14.347998,-71.257866
1247500000,13.181108,-55.842987
1280000000,15.575253,2.8545849
1312500000,15.860276,15.435729
1345000000,14.616652,65.789398
1377500000,14.766446,100.34566
1410000000,11.592894,141.63853
1442500000,14.591372,-160.88737
1475000000,15.894061,-119.57944
1507500000,16.528069,-62.622112
1540000000,16.810585,-21.842251
1572500000,16.488235,10.84118
1605000000,16.23419,90.610191
1637500000,16.402597,139.77074
1670000000,14.683655,-159.13492
1702500000,15.756431,-86.27681
1735000000,15.567375,-31.440277
1767500000,11.859056,34.489208
1800000000,12.35829,125.27338
1832500000,12.29681,-157.29338
1865000000,11.50666,-82.237839
1897500000,10.765219,10.867167
1930000000,11.798755,85.349602
1962500000,10.844009,158.10658
1995000000,7.8935809,-108.98184
2027500000,7.0266585,-16.009699
2060000000,6.3833385,69.532005
2092500000,4.4701958,163.07332
2125000000,2.760808,-106.24697
2157500000,1.2368731,-26.218523
2190000000,-1.4243503,63.005947
2222500000,-2.2343867,144.63138
2255000000,-2.1946082,-131.61308
2287500000,-5.3511519,-55.036785
2320000000,-7.3234949,48.105076
2352500000,-7.3421936,171.44791
2385000000,-3.9568021,-123.16788
2417500000,-2.7729166,-36.090351
2450000000,-1.3265516,63.794064
2482500000,0.3208099,155.66531
2515000000,-2.2767196,-90.155899
2547500000,0.14122921,26.049715
2580000000,-0.22484507,136.34311
2612500000,-0.10365506,-98.275108
2645000000,1.2011683,11.190742
2677500000,1.9275709,130.6147
2710000000,1.6219921,-114.38799
2742500000,2.7540429,4.8458781
2775000000,3.2306395,122.68414
2807500000,3.8538759,-117.26048
2840000000,4.3981051,5.0901866
2872500000,5.0264397,121.89005
2905000000,5.2848616,-116.25843
2937500000,5.148541,2.7476182
2970000000,4.8681684,131.49129
3002500000,4.5929933,-103.88646
3035000000,4.666513,23.85533
3067500000,4.5855565,151.1158
3100000000,4.4961052,-78.920113
3132500000,4.491765,54.755035
3165000000,5.4045811,-168.25676
3197500000,7.2891483,-40.072361
3230000000,7.9347711,82.389931
3262500000,8.2832708,-153.57787
3295000000,7.0907278,-30.851944
3327500000,6.193697,111.93144
3360000000,7.4102578,-116.26398
3392500000,7.2154078,9.1920433
3425000000,6.8487377,143.44267
3457500000,6.4600911,-83.405968
3490000000,6.6444173,49.434021
3522500000,5.7751579,-176.30852
3555000000,5.6389985,-35.156258
3587500000,6.5383029,102.72257
3620000000,7.2246027,-126.87097
3652500000,6.9804792,3.2666378
3685000000,6.1020107,137.29259
3717500000,5.8088198,-85.676727
3750000000,5.158052,50.150852
3782500000,4.5735426,-170.26277
3815000000,4.3329668,-30.385658
3847500000,3.7244005,108.16587
3880000000,3.6150444,-111.13634
3912500000,2.9827695,24.617826
3945000000,1.163836,167.72786
3977500000,0.89452058,-43.790848
4010000000,0.74945998,98.185486
4042500000,-0.024604158,-123.36308
4075000000,-1.5465242,22.09141
4107500000,-2.1306987,168.9315
4140000000,-3.23491,-50.403538
4172500000,-5.468585,98.886688
4205000000,-5.8968334,-103.58743
4237500000,-5.9238858,45.056702
4270000000,-5.9790521,-162.46225
4302500000,-5.6915956,-16.724537
4335000000,-5.9802361,128.91261
4367500000,-6.2153063,-87.791344
4400000000,-8.1888151,55.806953
4432500000,-9.0265789,-147.14604
4465000000,-9.7782259,0.20433639
4497500000,-11.74455,150.49307
4530000000,-14.071907,-47.618816
4562500000,-14.486798,122.93699
4595000000,-13.810029,-74.199081
4627500000,-12.774097,80.367294
4660000000,-12.205779,-125.65907
4692500000,-11.865179,23.137753
4725000000,-12.155542,173.11926
4757500000,-12.691854,-35.651737
4790000000,-13.19128,113.90567
4822500000,-13.917789,-96.468147
4855000000,-15.379154,52.936256
4887500000,-17.689434,-151.89282
4920000000,-18.24826,14.318132
4952500000,-17.949785,172.63974
4985000000,-18.233826,-42.08046
5017500000,-19.797491,109.27402
5050000000,-20.740091,-100.66209
5082500000,-22.831839,29.058968
5115000000,-27.706789,172.5421
5147500000,-28.100492,-61.867054
5180000000,-26.72003,49.403633
5212500000,-26.381952,179.8031
5245000000,-24.834986,-30.436146
5277500000,-21.904053,124.67918
5310000000,-19.712477,-79.978912
5342500000,-18.302645,79.768684
5375000000,-16.74542,-130.20952
5407500000,-15.941182,29.741278
5440000000,-15.023188,-171.23615
5472500000,-13.516677,-14.496185
5505000000,-12.637402,138.52771
5537500000,-13.28656,-68.292252
5570000000,-14.019588,94.858833
5602500000,-14.896596,-96.534409
5635000000,-13.313155,80.977112
5667500000,-10.567389,-114.96211
5700000000,-8.8042316,41.480068
