!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Thursday, August 20, 2020 15:38:28
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-11.722993,-94.857567
532500000,-19.161386,-95.114166
565000000,-35.157448,170.98445
597500000,-9.1073465,161.82394
630000000,-4.4178357,-117.0086
662500000,0.028470164,-89.135559
695000000,4.5920792,-51.002148
727500000,9.8467455,-89.383759
760000000,12.120034,-155.13927
792500000,11.390873,166.57402
825000000,10.162669,75.504509
857500000,10.664989,23.878502
890000000,10.883204,-9.6839724
922500000,7.4823623,-11.653725
955000000,12.15377,-45.682674
987500000,13.346769,-71.039223
1020000000,16.302114,-84.568672
1052500000,12.909487,-99.982246
1085000000,16.081007,-121.88992
1117500000,11.496354,-111.0075
1150000000,16.12989,-114.56076
1182500000,12.553746,-125.7087
1215000000,15.545574,-72.602051
1247500000,16.231434,-68.820847
1280000000,15.511982,-23.564808
1312500000,15.477787,-0.27439228
1345000000,15.091342,55.268162
1377500000,15.025314,88.347923
1410000000,10.091269,131.70079
1442500000,14.092216,-160.18887
1475000000,15.589395,-120.86749
1507500000,16.624332,-63.778271
1540000000,16.864311,-26.706299
1572500000,16.62373,12.825429
1605000000,16.393723,81.836914
1637500000,16.259354,136.10513
1670000000,14.323306,-160.91835
1702500000,15.357223,-85.514259
1735000000,15.489304,-24.312963
1767500000,12.996242,41.436455
1800000000,13.82802,127.11638
1832500000,13.477353,-161.38301
1865000000,11.674629,-84.186966
1897500000,11.872659,-0.35973784
1930000000,11.316478,77.410835
1962500000,9.714385,154.93913
1995000000,7.2907586,-98.873596
2027500000,6.6600785,-13.76209
2060000000,3.7712116,76.842842
2092500000,3.5719862,-167.11729
2125000000,2.1562407,-73.604774
2157500000,1.1267289,16.537004
2190000000,-1.8851422,107.9144
2222500000,-5.8069277,-129.25327
2255000000,-3.965342,-43.877228
2287500000,-5.8675995,42.472614
2320000000,-11.503725,155.05263
2352500000,-10.93283,-114.27923
2385000000,-17.714972,43.911549
2417500000,-35.967579,-18.3741
2450000000,-13.148034,24.011662
2482500000,-11.577785,124.65807
2515000000,-16.64768,-101.44441
2547500000,-9.3936501,47.288769
2580000000,-6.8898516,166.17577
2612500000,-4.0494494,-76.025383
2645000000,-2.953413,31.449535
2677500000,-1.3328261,162.47003
2710000000,0.99705505,-79.573502
2742500000,3.5110466,33.405346
2775000000,5.027514,145.99611
2807500000,6.2294011,-100.97614
2840000000,6.827302,14.472303
2872500000,7.3236847,131.40465
2905000000,7.5990701,-110.36697
2937500000,7.4005165,6.0928006
2970000000,6.8088951,134.4055
3002500000,6.634027,-99.430054
3035000000,7.2671628,30.459024
3067500000,8.0694675,156.32025
3100000000,8.5912857,-80.657883
3132500000,8.7191095,48.440487
3165000000,9.517849,177.27655
3197500000,10.373595,-60.154652
3230000000,10.135817,62.352825
3262500000,9.8129978,-168.99081
3295000000,9.0173512,-41.856209
3327500000,8.3303595,96.38945
3360000000,9.1725788,-129.93419
3392500000,9.4179802,-2.1993237
3425000000,9.657444,126.54067
3457500000,8.7834959,-104.70708
3490000000,8.4303856,29.31506
3522500000,7.8063297,163.68521
3555000000,7.6245375,-59.63271
3587500000,7.6764011,74.949318
3620000000,7.7502189,-152.26056
3652500000,7.4006829,-20.109221
3685000000,6.6081395,112.73974
3717500000,5.6726012,-110.09531
3750000000,5.0747094,29.06852
3782500000,4.5030775,167.83965
3815000000,4.1746817,-51.021675
3847500000,3.6197498,86.223526
3880000000,2.9323153,-134.35548
3912500000,1.9474998,4.6681957
3945000000,0.17812826,150.74054
3977500000,-0.13085297,-60.35873
4010000000,-0.34139475,84.281082
4042500000,-0.61839163,-134.20819
4075000000,-1.4243642,8.380825
4107500000,-2.1827981,148.91057
4140000000,-4.3470588,-70.882477
4172500000,-6.994154,83.069214
4205000000,-7.3949337,-111.2897
4237500000,-5.9362597,41.268044
4270000000,-5.0861073,-173.51726
4302500000,-4.8473701,-32.767311
4335000000,-5.252831,110.13753
4367500000,-5.6742373,-105.708
4400000000,-6.844234,36.68441
4432500000,-7.6408463,-171.76651
4465000000,-7.7552967,-28.552326
4497500000,-8.9411068,113.06155
4530000000,-10.487721,-107.46783
4562500000,-13.536898,35.23534
4595000000,-16.877415,176.20415
4627500000,-22.367041,-22.792295
4660000000,-24.235302,150.4263
4692500000,-24.503479,-52.549133
4725000000,-25.84903,99.213226
4757500000,-26.532358,-121.21049
4790000000,-27.295206,18.413956
4822500000,-26.050882,141.76889
4855000000,-24.203154,-92.34034
4887500000,-21.636217,40.140163
4920000000,-20.195772,172.23412
4952500000,-19.488136,-49.990734
4985000000,-20.063494,95.620216
5017500000,-20.602747,-109.72199
5050000000,-21.995731,52.629501
5082500000,-21.649889,-134.06888
5115000000,-19.60796,35.589737
5147500000,-17.876247,-163.43094
5180000000,-15.829029,-5.1079006
5212500000,-15.029506,155.08644
5245000000,-13.355536,-42.749691
5277500000,-10.715853,111.5084
5310000000,-9.5594797,-98.749817
5342500000,-9.5778818,53.125916
5375000000,-9.1994219,-152.5318
5407500000,-9.376771,8.0991964
5440000000,-8.7775373,167.20883
5472500000,-8.0897799,-34.887302
5505000000,-7.6124105,122.02942
5537500000,-7.5429492,-81.952934
5570000000,-7.6845264,78.566864
5602500000,-7.8244801,-119.91135
5635000000,-6.9609137,43.710358
5667500000,-6.1678009,-157.27052
5700000000,-5.8209085,-0.31732902
5732500000,-5.9430423,157.95682
5765000000,-6.1911445,-41.072353
5797500000,-6.5940075,120.16173
5830000000,-7.2605414,-75.206871
5862500000,-7.0305171,94.173477
5895000000,-6.6718111,-98.588387
5927500000,-5.2508235,65.235626
5960000000,-4.5541692,-132.93716
5992500000,-3.7581685,24.635252
6025000000,-3.2890635,-177.09892
6057500000,-3.3379583,-17.323874
6090000000,-2.972826,141.68907
6122500000,-2.7610211,-59.850208
6155000000,-2.9352598,100.23692
6187500000,-3.2416174,-100.64008
6220000000,-3.6579263,59.875748
6252500000,-4.1934705,-133.39088
6285000000,-4.2561946,29.575649
6317500000,-4.2219949,-165.42871
6350000000,-4.5125418,-2.1582191
6382500000,-4.6755543,162.52162
6415000000,-4.7521563,-30.618885
6447500000,-5.005374,135.06747
6480000000,-4.8093801,-58.910103
6512500000,-4.834856,105.85976
6545000000,-5.3873134,-88.210579
6577500000,-5.7429872,78.14547
6610000000,-6.246336,-112.10128
6642500000,-6.4218311,57.527653
6675000000,-6.2524991,-135.01257
6707500000,-6.5521178,33.566166
6740000000,-6.9206886,-157.46736
6772500000,-6.7734756,12.031244
6805000000,-6.4785662,-177.87646
6837500000,-6.0588694,-11.940494
6870000000,-5.619019,154.78568
6902500000,-5.2964649,-40.964024
6935000000,-5.393292,122.2876
6967500000,-5.5387425,-73.332031
7000000000,-5.8743801,90.14827
END

