!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Thursday, August 20, 2020 15:37:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-10.104531,-109.24758
532500000,-16.754751,-104.13804
565000000,-32.942497,144.73547
597500000,-8.8805723,148.71486
630000000,-3.8395557,-123.67754
662500000,-0.40293637,-92.038719
695000000,5.3672605,-46.073883
727500000,10.872392,-89.117287
760000000,13.156943,-154.46529
792500000,11.93007,171.16957
825000000,11.194012,85.785515
857500000,13.147884,33.814507
890000000,12.512586,-0.76514232
922500000,13.145903,-17.336426
955000000,15.788654,-54.63858
987500000,16.752003,-95.957069
1020000000,17.006866,-123.5782
1052500000,13.350619,-129.44699
1085000000,15.920973,-146.66618
1117500000,10.88943,-120.00162
1150000000,15.792248,-127.0316
1182500000,11.567762,-155.87752
1215000000,15.022475,-79.243103
1247500000,16.130539,-84.537468
1280000000,14.179591,-40.337421
1312500000,13.681671,-11.030056
1345000000,13.355631,54.818111
1377500000,14.282177,93.860901
1410000000,10.284348,133.92331
1442500000,14.738069,-164.69391
1475000000,16.003736,-130.95316
1507500000,16.417244,-75.003174
1540000000,16.556925,-32.356968
1572500000,16.191996,7.3898516
1605000000,15.610208,81.813492
1637500000,15.841402,136.78102
1670000000,12.529527,-160.67842
1702500000,15.050658,-77.18251
1735000000,15.651046,-22.1891
1767500000,14.047009,41.976059
1800000000,14.04785,120.38361
1832500000,12.011638,-168.11539
1865000000,9.9941607,-79.737381
1897500000,11.577804,10.862045
1930000000,12.523405,89.074715
1962500000,11.737742,162.13963
1995000000,8.7572012,-105.87345
2027500000,7.0791922,-22.323532
2060000000,3.7821734,80.572495
2092500000,4.7600107,-177.49405
2125000000,5.2125716,-93.170776
2157500000,3.1533546,-18.504808
2190000000,-1.1118079,73.490791
2222500000,-4.3048263,-177.03629
2255000000,-1.0742129,-83.329742
2287500000,-1.5487802,-11.11517
2320000000,-2.1999059,62.368549
2352500000,-4.2638884,145.11835
2385000000,-2.5925376,-114.06108
2417500000,-0.33926967,-22.976244
2450000000,-0.45796743,73.915169
2482500000,1.4198918,-178.65666
2515000000,2.2465177,-70.435822
2547500000,4.0279694,34.141136
2580000000,4.6480851,140.70634
