!CSV A.01.01
!Agilent Technologies,N5225A,MY51451353,A.10.00.00
!Agilent N5225A: A.10.00.00
!Date: Sunday, September 20, 2020 15:37:13
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
500000000,-9.4956818,-155.73624
532500000,-11.35487,-137.1873
565000000,-10.001638,-28.624792
597500000,-0.30619603,33.912819
630000000,3.5708311,66.111176
662500000,6.7910857,106.48469
695000000,14.361914,153.45699
727500000,17.68095,86.287369
760000000,17.792875,38.44413
792500000,17.469671,-18.143183
825000000,17.243998,-110.28572
857500000,17.786095,-165.81096
890000000,17.570913,176.44839
922500000,17.594378,110.87167
955000000,17.862671,80.447136
987500000,17.418737,45.62191
1020000000,17.677635,32.128784
1052500000,16.076702,27.165489
1085000000,17.401743,16.12788
1117500000,15.587,27.917536
1150000000,17.246981,27.245977
1182500000,15.67218,36.182835
1215000000,16.931061,67.070709
1247500000,16.579899,81.574837
1280000000,16.630838,126.8775
1312500000,16.156237,155.8143
1345000000,16.087748,-153.8889
1377500000,15.814657,-120.21635
1410000000,14.88569,-83.826126
1442500000,15.515653,-19.719395
1475000000,15.838197,16.490492
1507500000,15.29047,89.847931
1540000000,16.033239,136.16496
1572500000,15.659897,-179.14607
1605000000,15.489126,-103.26308
1637500000,15.538445,-50.441643
1670000000,12.690974,17.238205
1702500000,14.542315,90.941666
1735000000,13.220504,166.71646
1767500000,13.263726,-124.59732
1800000000,13.564593,-38.602489
1832500000,12.945538,42.939537
1865000000,12.427822,121.82008
1897500000,12.908435,-140.19734
1930000000,13.95901,-57.426155
1962500000,14.007062,27.382597
1995000000,13.624551,121.75706
2027500000,13.37514,-149.71324
2060000000,12.701182,-57.02734
2092500000,12.543662,40.359455
2125000000,12.976684,140.649
2157500000,13.06699,-127.00957
2190000000,13.036858,-26.962858
2222500000,12.874551,66.942497
2255000000,11.459358,178.30463
2287500000,12.233251,-72.790306
2320000000,12.628254,30.176441
2352500000,12.371998,132.57956
2385000000,13.038368,-120.35427
2417500000,13.067055,-14.401264
2450000000,13.431862,90.580208
2482500000,12.614845,-164.48624
2515000000,11.624672,-48.722355
2547500000,11.183658,60.042385
2580000000,10.898677,-178.12039
2612500000,11.238285,-67.702751
2645000000,8.9701128,46.345772
2677500000,9.7152624,176.23442
2710000000,10.602388,-67.731453
2742500000,11.061913,47.059715
2775000000,10.866631,164.1328
2807500000,10.127114,-75.69603
2840000000,10.44677,46.050896
2872500000,10.442292,167.44402
2905000000,9.8479319,-71.585907
2937500000,9.2916965,50.393929
2970000000,7.8005128,-176.70787
3002500000,8.0141592,-48.345261
3035000000,8.0190744,81.972435
3067500000,8.2047606,-146.56961
3100000000,8.7203121,-19.073391
3132500000,8.6642685,110.6535
3165000000,8.4479513,-115.72585
3197500000,9.3026571,14.701197
3230000000,9.3288374,140.26775
3262500000,9.1372118,-90.567131
3295000000,8.0939283,39.307148
3327500000,7.5086179,-179.34395
3360000000,8.2678843,-45.805481
3392500000,7.8206744,84.88636
3425000000,8.4195766,-137.09534
3457500000,8.3927736,-6.9413958
3490000000,8.045392,127.13914
3522500000,7.0876169,-96.398369
3555000000,6.9148083,43.663681
3587500000,7.4427824,-175.98575
3620000000,8.0364227,-41.951805
3652500000,7.5018449,91.98938
3685000000,7.0076675,-130.6154
3717500000,6.5031152,10.475951
3750000000,6.5615864,151.93188
3782500000,6.6423678,-67.144974
3815000000,7.0675445,74.669174
3847500000,7.191319,-145.77919
3880000000,7.4382586,-8.4385185
3912500000,6.6167698,132.06284
3945000000,5.542099,-82.533325
3977500000,5.7123928,67.083199
4010000000,6.3019085,-150.87537
4042500000,5.979526,-8.8719683
4075000000,5.8100591,135.21916
4107500000,5.3687997,-82.210419
4140000000,4.8816643,59.290257
4172500000,4.066112,-155.9155
4205000000,3.6521475,-6.3418736
4237500000,3.275707,141.03777
4270000000,2.9742403,-69.219933
4302500000,3.0227318,80.134438
4335000000,3.3212874,-132.72964
4367500000,3.0641069,14.530579
4400000000,2.4016907,166.5889
4432500000,2.8415186,-39.947678
4465000000,3.2215796,108.15964
4497500000,3.3441124,-102.6832
